District,Season,Soil_Type,N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop
Kolhapur,Zaid,Black,67.63485878870432,42.62016454084954,51.95618361100338,6.792963085185272,20.567908692749178,65.7336610857103,118.40044095093869,Vegetables
Kolhapur,Kharif,Black,69.94288457246617,38.42149291638447,52.71967577253858,6.961942090319668,24.0744797900423,75.6425519608162,110.91938087446648,Rice
Kolhapur,Kharif,Black,75.62736961033877,42.08527649589786,47.5488867411159,7.197392557987451,21.737294395808163,59.193291421194274,121.53063778656548,Rice
Kolhapur,Zaid,Black,80.13503507489635,42.38704249968594,54.95913915211773,6.784958882544427,20.27225126575361,67.28958873237873,115.89209990445357,Vegetables
Kolhapur,Zaid,Black,78.31625377119938,39.923911253482615,52.990590874873206,6.587522637419324,21.12784014397073,56.566128058299775,120.82644938546173,Vegetables
Kolhapur,Kharif,Black,76.42356779453667,36.72193841338872,53.33086969053119,6.559539988249662,21.705524285526582,71.47850590777043,107.62650041562523,Rice
Kolhapur,Rabi,Black,75.54400794274926,41.27727449545176,55.86648489841335,6.999679467102365,21.503825508158485,73.77561452901743,99.17485674183662,Wheat
Kolhapur,Zaid,Black,66.58086996057594,38.495470155229675,50.47880352981889,7.21003929229857,20.84403769846228,64.9526129012795,123.50836307673836,Vegetables
Kolhapur,Zaid,Black,68.13799681881017,41.07591384735973,55.903474586307375,7.501670829272305,20.318467916899593,70.99325135126094,108.13490672627155,Vegetables
Kolhapur,Kharif,Black,79.6603721889884,38.711501219892014,61.47787842749022,6.752681462246115,18.609547667849164,62.34702820821082,115.86261033141088,Rice
Kolhapur,Zaid,Black,75.74116914741722,37.464141352820214,58.83539328088373,6.619891593023307,20.520290622998875,62.33309651227757,104.8461046242488,Vegetables
Kolhapur,Rabi,Black,77.25420961416705,35.113954545618626,50.37702182121699,6.805754681856849,21.519272628570665,60.82069016487302,118.30580197717487,Wheat
Kolhapur,Zaid,Black,68.81714556636618,42.739609670903896,53.11721910401386,6.5340653907097765,22.292928116906577,52.18443975936342,125.43033606968909,Vegetables
Kolhapur,Kharif,Black,70.6206706282063,33.48322498516669,50.57394450522056,7.2202517947987594,20.471780027323014,63.36098355083177,96.58885184887903,Rice
Kolhapur,Rabi,Black,69.81451432833641,39.77544072974922,58.69257008180641,7.383188331867099,20.644310652529043,60.06384344160046,105.42800410185954,Wheat
Kolhapur,Kharif,Black,71.66032459687919,34.91561934777504,51.58054055931313,6.7306436944881955,17.651238891636286,56.582847017979056,113.19349306395345,Rice
Kolhapur,Rabi,Black,75.71414852694207,39.122682441414156,51.608935404847024,6.73256718566555,19.282121761500974,64.76496666573419,100.21737928326847,Wheat
Kolhapur,Zaid,Black,65.61379591340848,41.03828440284892,61.07806732354739,7.446391307180832,19.791943396270717,66.02167113126173,110.89585924061124,Vegetables
Kolhapur,Kharif,Black,74.23371823342184,41.89334285274345,56.05099407397014,6.754481929673777,18.150431642939587,60.59890162006459,94.7304640378209,Rice
Kolhapur,Kharif,Black,66.81330436797559,42.845278557208836,50.26469845429713,6.604338792421788,21.673484424176024,63.189839885956054,117.98341351060563,Rice
Kolhapur,Zaid,Black,79.49475169777297,41.165405668392964,55.56788193240229,7.407384012657316,22.864869453711215,60.947422639147476,118.51138121987718,Vegetables
Kolhapur,Rabi,Black,65.42195772028218,42.5535194347859,57.75941497896451,7.5012142099238295,21.451806535257735,67.1135498455739,134.30338616873627,Wheat
Kolhapur,Zaid,Black,68.70472666741931,37.09437000173042,53.88741826533548,7.15406806388609,21.185351111907654,68.08881654238176,130.8808777116624,Vegetables
Kolhapur,Rabi,Black,75.51420253989669,43.050772908755135,52.34641435504179,7.2346269903828935,22.49040540835473,52.18238401915578,92.83575761867502,Wheat
Kolhapur,Kharif,Black,70.05501419102744,39.56668595882835,56.3442402924113,6.69964095456004,21.549605685983867,63.24246679526472,88.94582144945791,Rice
Kolhapur,Rabi,Black,71.84953210239928,35.287353544930546,53.28537421082157,6.9160634294165915,18.978294049552314,63.94424833551632,92.36418775631765,Wheat
Kolhapur,Rabi,Black,74.22139604340654,37.819782828393656,51.75843988312016,7.2671072731330115,20.48832022512216,63.50041304165522,113.43549827847623,Wheat
Kolhapur,Kharif,Black,75.6615003373112,38.94089203142136,54.7112195561749,7.36767338198835,18.993217631648726,71.21860559014053,121.34782682479,Rice
Kolhapur,Zaid,Black,72.58644235571403,38.03880891389455,59.383778648886675,7.303528852014711,21.190311446640607,51.679399592721694,121.53427637748354,Vegetables
Kolhapur,Zaid,Black,70.79505083101704,38.961354689316074,47.122271511860426,6.862305553047719,18.095376153826717,57.10100257090275,111.30531998646254,Vegetables
Kolhapur,Zaid,Black,78.31077239223325,42.35776487976425,54.567311413363996,6.727177961217849,19.513554762176415,60.79326467258929,92.09967699520564,Vegetables
Kolhapur,Kharif,Black,77.6744261537706,39.464398780861764,49.49205657386312,7.25736720613463,21.719651175519434,70.97045442399892,83.68759644267794,Rice
Kolhapur,Rabi,Black,72.86938780741312,37.159585569627225,57.29475784051026,7.921070760683383,19.78907552016906,68.67073624235024,88.44073871227856,Wheat
Kolhapur,Zaid,Black,74.97160121558113,41.5304345249018,54.474362739678085,6.453517303001345,21.057110641091217,55.44968040975251,96.48592700553753,Vegetables
Kolhapur,Kharif,Black,81.95517994115384,36.586227711693596,50.62187369554592,7.569991195028877,19.595831670390414,63.75523526111028,102.76661268298194,Rice
Kolhapur,Kharif,Black,67.61391883101527,33.55067154710502,49.44239804626792,7.175725037035957,19.86209278496892,66.13022689696774,95.59227287738153,Rice
Kolhapur,Kharif,Black,75.60387431474477,34.44847711139018,57.639718889255505,7.198123239888206,18.419786629913812,56.86917661729331,117.11092876420621,Rice
Kolhapur,Zaid,Black,67.10987429492468,40.931990047174466,51.83452383082104,6.96110681201691,17.575828434248415,56.3475609475085,106.21869669021578,Vegetables
Kolhapur,Kharif,Black,77.20536163597201,38.01275487021627,53.19965666503704,7.229746840814108,21.845990702947457,52.21596242651429,100.1244215927657,Rice
Kolhapur,Zaid,Black,77.66569463358853,39.319312313775896,51.643779548879046,6.754257383289114,19.91510488350015,60.910128102780405,106.1038449161997,Vegetables
Kolhapur,Zaid,Black,73.96734413229989,36.82761195029094,57.43121607250341,6.609039460380451,19.537194076939187,65.8941070610215,135.72381687842426,Vegetables
Kolhapur,Zaid,Black,77.572126751723,41.30663203345195,51.24155278206083,6.930060798899144,19.42748885020476,55.67348724218961,110.59171251573757,Vegetables
Kolhapur,Zaid,Black,77.12500596365531,35.23032276734949,55.77975259526471,7.120285824099881,21.144214882924643,67.2900050738799,97.36787354716586,Vegetables
Kolhapur,Rabi,Black,73.34658700030919,41.55916302041011,50.60248311661328,6.76170832555974,22.86123673554327,56.77816920413305,117.65211209026238,Wheat
Kolhapur,Rabi,Black,73.87309645685306,34.09799012842273,53.8015428503435,6.459369793772929,19.575791184828006,59.47542081831673,112.41845748359154,Wheat
Kolhapur,Zaid,Black,73.4944559938243,42.01825996777372,59.34938897427323,7.678265585032541,21.258559851917312,58.44800683379739,120.51240901599368,Vegetables
Kolhapur,Kharif,Black,74.287463898987,36.61960745920228,54.41487564958429,6.82691480065077,21.036783948091234,59.707002175501614,110.97557045918788,Rice
Kolhapur,Kharif,Black,69.7880632178905,35.55725684158101,52.957480208070606,6.824197667698373,18.494847372004603,56.70408471603112,100.02520299880938,Rice
Kolhapur,Kharif,Black,74.17582593942842,37.83256143778436,55.87488722208516,6.8620526883403326,18.82314516183529,62.05404953599946,110.5154615992679,Rice
Kolhapur,Kharif,Black,75.77137706888404,37.37060344121882,57.745675779337006,6.829186241868389,21.37797486831319,55.14363850639236,120.92430520237619,Rice
Kolhapur,Kharif,Black,79.04369051510832,39.711245879121904,53.91535179324183,7.522286213712995,19.745051010025417,70.67083807402729,126.36205802889116,Rice
Kolhapur,Rabi,Black,76.59689610101807,39.04943794464838,50.0596265856977,6.428040618483576,21.83497301281213,58.62396457353934,121.24265116865345,Wheat
Kolhapur,Zaid,Black,68.97438114098487,40.30431229498672,54.65612377610472,6.687257475920689,20.18487494608346,72.87859581707413,83.77056161029569,Vegetables
Kolhapur,Kharif,Black,76.18246437861794,37.22343132409799,52.35713298397881,7.217656572300151,20.36298938614828,66.38840950235387,96.16127606773694,Rice
Kolhapur,Zaid,Black,80.91590024837775,36.19362339855888,57.48591819338388,7.397622118015631,19.089548978578737,60.89149827812077,120.88739705068316,Vegetables
Kolhapur,Kharif,Black,79.69169359269493,42.016494486472276,54.41174683822371,7.261212167051791,21.93576269506776,59.104067157040376,94.81795070572251,Rice
Kolhapur,Rabi,Black,72.7866038366422,40.396193628298064,49.17380429397846,6.935662773792065,21.792822018203744,69.20841260036785,95.97974975539611,Wheat
Kolhapur,Kharif,Black,81.29296405426149,40.95850580993538,57.122266063860465,6.529324431285147,22.769532239161673,67.84518373102843,121.41781649314997,Rice
Kolhapur,Zaid,Black,73.9328794430869,45.02657155965898,48.77144693610286,7.062613432130738,23.386180808322724,67.56424454934607,103.15831173339869,Vegetables
Kolhapur,Kharif,Black,68.94908630037042,36.63315582611041,54.83230425125088,7.235149463571959,20.80576914971162,59.28417805201498,122.07661360707219,Rice
Kolhapur,Zaid,Black,67.75836447657804,36.974101916587635,58.043886381346226,6.6146434618362475,20.085716679434537,65.56687512118475,112.22344097742405,Vegetables
Kolhapur,Kharif,Black,70.02894400239366,35.21599163916826,58.01292095953516,6.324963798724011,21.535615293768394,61.926825164261004,113.03287125868421,Rice
Kolhapur,Zaid,Black,78.93928985316634,36.365049854463535,57.569261442797064,7.224946613070855,19.633836367504617,64.03165167628475,90.07733222189836,Vegetables
Kolhapur,Kharif,Black,79.62815168818304,38.07079165595423,56.77201016080416,6.7068482364400355,22.275683740160336,58.083944362040604,134.96871183675196,Rice
Kolhapur,Zaid,Black,81.72858697430826,41.193001006789274,51.65031630081319,6.765224008633335,19.524722976222446,60.79490378088201,96.55742907116772,Vegetables
Kolhapur,Zaid,Black,71.4566004636102,37.845365588518305,54.91464801801699,6.53174362352153,20.954765255266896,66.05340517437921,114.79469845462975,Vegetables
Kolhapur,Zaid,Black,78.60993139885285,37.454175436086,54.77771882593878,7.399204119348297,20.644825336596227,55.74377517704994,113.5163353987613,Vegetables
Kolhapur,Zaid,Black,66.77282159930091,35.926522860053154,55.00384335230292,6.624273362685923,20.353292374239743,65.63208432527479,116.90339500535538,Vegetables
Kolhapur,Zaid,Black,81.848281836831,36.616731663173816,60.454815175018176,7.514200045083841,20.8608045639996,69.70693155893852,121.07921599416647,Vegetables
Kolhapur,Rabi,Black,73.48554223924437,39.92289485842541,56.894609332572216,6.750193570062447,18.858255007229204,69.04480236595539,122.36819194440284,Wheat
Kolhapur,Kharif,Black,74.33123465175888,40.92865987651202,49.43610086640468,6.865927150151502,22.023434652121853,53.896309398513885,83.98481726299606,Rice
Kolhapur,Kharif,Black,71.06105431746633,40.77612466459293,48.114434525487724,7.173579046899933,22.202040804460104,69.14358981928935,102.59808761287499,Rice
Kolhapur,Rabi,Black,70.70263492217441,39.92472909395871,49.486161119867916,7.443482670282749,20.28618289451815,65.44304790961637,109.44272714082993,Wheat
Kolhapur,Kharif,Black,76.61280452022635,37.080015392109125,52.970837951917886,7.573430630569043,21.07954338947306,64.84040694249495,108.58863329509371,Rice
Kolhapur,Kharif,Black,74.7472741570006,32.50271745838477,52.87552293300977,6.865911072042059,19.083396285881996,57.14318581191037,106.3249962932543,Rice
Kolhapur,Kharif,Black,68.32512259427769,34.9886843907509,55.165228243935545,7.076373700826666,19.293379235665736,58.00984152493442,103.72397309522546,Rice
Kolhapur,Kharif,Black,72.52027612270525,42.54092708076824,52.72193854026568,7.058928860220821,22.657828234452193,77.54467539414718,93.94007484130697,Rice
Kolhapur,Kharif,Black,71.72894244189077,42.35459716163446,57.68512472495661,7.304853231187294,20.020959560886354,69.88598426560564,119.58584759462123,Rice
Kolhapur,Zaid,Black,74.00127397780477,35.745958640295555,51.649626039446616,7.166408466607568,20.63819870235005,59.94899702340922,114.31498682039182,Vegetables
Kolhapur,Zaid,Black,78.9190077982315,43.8158283964545,51.71246364197204,6.819994918387111,22.408881414701643,57.564472811395845,105.83109300708115,Vegetables
Kolhapur,Kharif,Black,75.76715551146177,36.277669474197324,56.14848059834917,6.374909378351857,18.76647739753906,60.68874350951117,123.56218180153951,Rice
Kolhapur,Kharif,Black,75.35242809782363,41.50090207768789,54.999258734249096,6.559931890215648,21.223358041433308,65.96423052215691,113.98286250237749,Rice
Kolhapur,Zaid,Black,79.02877121835265,37.45294462533978,51.57846370471924,6.581298888998389,19.705581039144338,62.10553778635015,110.41852984999916,Vegetables
Kolhapur,Rabi,Black,76.01972585181565,43.58943738657383,58.84968108470613,6.677934716955154,20.783978807901825,73.4952594738458,114.60196784441968,Wheat
Kolhapur,Zaid,Black,68.78258423498015,39.20733365978573,55.81327826845547,6.658759716531529,17.25931327175486,55.06873411943589,115.25516822409705,Vegetables
Kolhapur,Kharif,Black,84.05916786811729,36.65420060668124,55.59839144961468,7.536506163756456,19.339908918810043,51.5259860452177,119.15179877377214,Rice
Kolhapur,Rabi,Black,78.07982606113671,43.27761392588918,54.187376608751784,6.393559537145069,20.948326303884315,67.91362964111848,99.60002373411079,Wheat
Kolhapur,Rabi,Black,68.6491509900189,40.58532203521423,61.15374151751675,6.49501636811638,19.24320589345093,49.94830742756611,106.20443273462443,Wheat
Kolhapur,Zaid,Black,70.11320034882282,37.22734696546872,53.803939824384514,6.904833395387992,20.37051958172768,62.250414921436786,112.27307216024873,Vegetables
Kolhapur,Kharif,Black,74.59029006245879,41.16385808829222,51.84287106162412,6.9772569466831,20.84915337723441,54.42718670301905,117.88423918885226,Rice
Kolhapur,Rabi,Black,76.76901182340087,37.3301738206945,56.79939688659299,6.4775304379596665,20.229987658644124,55.49648149599894,109.69304393396506,Wheat
Kolhapur,Rabi,Black,71.91073383926849,38.38462370695221,49.53541613777374,6.3895969444774945,18.077473427629908,73.49247042613658,119.2197938646671,Wheat
Kolhapur,Kharif,Black,76.87432896959749,38.70696341327764,48.686717852460085,6.362963879126528,18.9868696441904,56.600742280812014,101.42091920390502,Rice
Kolhapur,Rabi,Black,68.54330832864092,38.65136947806038,52.83340207786737,6.790007694137996,21.024380272874517,69.36404010327105,121.78818955650898,Wheat
Kolhapur,Kharif,Black,76.30463256343084,35.9978685047163,48.46828870884181,7.682982439767739,19.81723723781283,62.28961769700378,97.95752274500524,Rice
Kolhapur,Rabi,Black,73.08537308295885,40.52959937742911,55.91375892627465,7.449172882589087,19.776727999795142,66.55493465128944,96.45074751548019,Wheat
Kolhapur,Zaid,Black,68.7003678611916,38.93668303867133,53.94540585992987,7.448749168778575,20.269214431407864,54.811817907916826,96.31940029680723,Vegetables
Kolhapur,Zaid,Black,80.10871215100276,40.66577071140364,57.47776003058207,7.468605012792008,20.282675080942514,54.760726637926425,100.12544547066483,Vegetables
Kolhapur,Kharif,Black,70.02904149113431,38.8987737041264,55.29981100735596,6.602359383518352,22.36763050584648,57.974275896392,112.46626893665825,Rice
Kolhapur,Rabi,Black,75.64139393612272,43.581178020419166,55.049560517249155,7.269784359382354,21.445766772840003,64.92305940925091,121.16903230779948,Wheat
Kolhapur,Rabi,Black,73.87945173929259,36.11084108015344,50.755080183364406,7.273311326766411,21.835218221845725,50.90006365275625,110.44531530615689,Wheat
Kolhapur,Rabi,Black,75.18091972597425,38.49715194791405,53.75397200273957,6.507709278506031,20.829981606472654,72.82173991473104,117.47236208377717,Wheat
Kolhapur,Kharif,Black,78.48646207192624,42.273255302167634,56.93651216362764,6.841634801013597,22.20305930740921,59.58970860044845,104.38574098718873,Rice
Kolhapur,Kharif,Black,68.9816289927287,40.405163703589785,55.86942373011074,6.687073234489934,22.00779078337189,68.16064269765099,95.4229706421843,Rice
Kolhapur,Kharif,Black,76.31583259126047,37.159696956401135,54.093181476667006,7.007428756998259,18.195819615599447,66.58860977527596,114.53978728174052,Rice
Kolhapur,Zaid,Black,67.5277918562254,38.74144452093484,53.51890214341904,7.142653828769105,21.97028704207254,64.43075618651663,115.53829260795997,Vegetables
Kolhapur,Rabi,Black,70.8223312785044,39.474800145886164,51.663148301325904,6.469430761725842,19.70407246620003,58.830789230712824,115.96790082448459,Wheat
